34.8467203725,7.43899913042,0.0
779.865840462,8.66265838059,0.0
714.204427505,9.58534950846,0.0
667.817472295,12.2974589787,0.0
767.402484448,13.1808927024,0.0
39.4108556887,17.0928898346,0.0
568.551947847,17.4972694609,0.0
338.214684611,19.6077703627,0.0
469.519550428,20.3145426067,0.0
725.242260546,20.3174400006,0.0
616.044528611,20.5871357945,0.0
523.396267931,20.5506068175,0.0
42.4787853892,22.4020903475,0.0
675.991564242,24.8543092013,0.0
774.892896528,24.7501759717,0.0
87.5183191756,26.4513655484,0.0
621.970257101,29.9997425747,0.0
49.5388156621,30.4917574162,0.0
681.245693592,31.2562113717,0.0
403.902236883,31.7181841163,0.0
155.048111062,32.0463981294,0.0
269.190624721,34.4425025338,0.0
730.845202815,33.9960860189,0.0
52.8457965689,36.0570888102,0.0
580.406597986,36.8812996846,0.0
533.502226612,39.6081046812,0.0
784.802824333,41.0514952254,0.0
485.566520561,41.0823854453,0.0
631.120791983,44.0372474701,0.0
688.344534838,44.2102813991,0.0
57.0234302904,45.4129424512,0.0
741.198083336,47.9124650215,0.0
376.989855418,48.4903974360,0.0
588.286807325,49.5261425078,0.0
789.322723242,50.5893746319,0.0
60.4057375305,50.9736210910,0.0
692.646144095,51.4619655538,0.0
425.248409464,52.0677376061,0.0
637.085745928,53.5430833648,0.0
903.970673943,55.2338982318,0.0
105.490937542,54.8926692671,0.0
280.030545854,56.0425207855,0.0
416.329121943,58.1519479770,0.0
545.677994879,58.8011718708,0.0
67.3609066033,59.1005331416,0.0
748.557753929,59.6074271231,0.0
356.451378504,62.2416662293,0.0
700.385361982,63.9624882989,0.0
70.3076208896,64.2700605725,0.0
840.014683180,64.3456335540,0.0
176.055716627,64.6793735159,0.0
646.007267827,66.4815811088,0.0
400.786165839,67.5272411233,0.0
503.527388065,69.8601298324,0.0
705.050533296,71.0791397543,0.0
553.591032143,71.3108973701,0.0
116.115950746,71.5607021850,0.0
603.127372791,72.6688058628,0.0
391.912840728,73.3879451254,0.0
755.480816011,73.2021743890,0.0
650.597190223,73.7099232265,0.0
75.0419933097,73.8215299031,0.0
78.1295117723,79.0888703435,0.0
810.324725723,79.1269593913,0.0
375.712211946,80.8819561930,0.0
443.150641981,80.6823335087,0.0
850.317154737,81.2103263557,0.0
714.477282391,81.5968475173,0.0
26.2045567851,84.8034237319,0.0
367.022068898,86.4448253988,0.0
659.462951617,86.6950152049,0.0
527.556708636,86.7183284419,0.0
434.260837060,86.8320183541,0.0
944.885299877,87.1987012095,0.0
85.1435909534,87.1692241375,0.0
310.718468436,86.9361423090,0.0
191.542903300,87.8724045319,0.0
734.515367539,88.3956601626,0.0
29.2986793755,89.9403433092,0.0
88.4603250995,92.7578898580,0.0
720.257453931,94.3060235501,0.0
568.556072690,94.6165268032,0.0
819.929792422,94.5942531151,0.0
950.306222680,96.2438243479,0.0
418.966826913,96.2725088208,0.0
665.552098569,96.8434865493,0.0
861.313746631,96.8689670109,0.0
317.293262162,97.8247420324,0.0
509.482316695,98.1308937342,0.0
36.4503393854,98.2395353413,0.0
131.514103606,99.6663564292,0.0
621.388759918,102.112884597,0.0
92.7656013782,102.192930436,0.0
410.014863757,102.296162445,0.0
774.471502208,101.995237052,0.0
39.4887852104,103.269325503,0.0
202.855193823,105.616481340,0.0
457.791058268,106.567278537,0.0
921.016781832,106.921997945,0.0
829.341730710,106.717877165,0.0
675.531939077,107.402743268,0.0
96.1118167253,107.702414429,0.0
957.481908491,107.813161905,0.0
541.290028287,108.055215354,0.0
324.689231461,109.807795476,0.0
870.568071719,112.676760276,0.0
43.9545812032,113.016353227,0.0
396.050464615,113.087214653,0.0
447.365272431,114.159711230,0.0
582.264091673,114.927642623,0.0
103.102897605,115.806094552,0.0
926.660289414,116.293053419,0.0
962.981393230,116.387854220,0.0
836.580505646,115.907600199,0.0
784.970719077,116.964439917,0.0
681.670275402,117.271865394,0.0
329.423291763,117.883623186,0.0
47.2877077421,118.535139408,0.0
387.193312719,118.701239374,0.0
523.215670191,119.462185242,0.0
875.481776518,120.431530138,0.0
106.213305491,121.082756583,0.0
435.225470884,121.002592844,0.0
587.106123164,122.686854503,0.0
741.861710967,124.911061933,0.0
665.040303293,125.491220673,0.0
54.1708293472,126.317438913,0.0
969.751023977,127.165402405,0.0
552.546467669,127.358176639,0.0
424.675291026,128.362225413,0.0
794.525101616,127.872938171,0.0
933.498342946,128.556093338,0.0
659.379954698,129.131290063,0.0
338.054105568,130.211101038,0.0
110.488973469,130.690206038,0.0
845.661701239,131.887630311,0.0
57.3958580416,131.840891815,0.0
641.365594419,133.704184316,0.0
411.461498443,133.870318081,0.0
594.973080386,135.345666656,0.0
975.401143173,136.350141760,0.0
475.804216267,135.601756890,0.0
136.564506125,136.147708667,0.0
939.027365765,137.591717618,0.0
343.462844243,138.389661413,0.0
534.472143551,138.765113872,0.0
402.633523278,139.496233304,0.0
886.401669036,140.095074406,0.0
746.838874519,141.168686681,0.0
61.8747194280,141.532013095,0.0
801.415206756,141.584429538,0.0
465.090325540,143.333871615,0.0
598.704355736,143.286479969,0.0
231.190468293,146.684254927,0.0
64.8181059751,146.799333533,0.0
982.828880084,147.286218107,0.0
283.723580392,148.592636376,0.0
946.222480380,148.984174593,0.0
566.210069246,149.857212368,0.0
453.533489982,149.655208980,0.0
700.441003023,151.200562050,0.0
350.825639803,151.425041674,0.0
757.591011457,153.507177095,0.0
808.246527592,153.795637373,0.0
71.6781356122,154.861129038,0.0
893.562481723,155.291745667,0.0
607.842454370,156.182786881,0.0
988.524628014,156.759792414,0.0
859.475792702,156.791054954,0.0
442.783644923,157.517763005,0.0
951.908786404,157.963885338,0.0
356.084110313,158.872334581,0.0
706.291169568,160.073219046,0.0
492.053278805,160.304070886,0.0
548.137092772,161.268373515,0.0
612.736793987,163.783737184,0.0
864.451711696,164.266413449,0.0
762.241547688,165.778793490,0.0
483.412232285,165.955268029,0.0
430.348804920,166.767537847,0.0
906.230981999,167.840943397,0.0
995.615014203,168.333845053,0.0
817.438574552,169.295365344,0.0
959.352766314,169.328506960,0.0
363.888976018,171.800386264,0.0
421.409839036,172.372180647,0.0
869.938289065,172.761797788,0.0
582.739421110,172.621563175,0.0
714.429527454,173.272401273,0.0
469.448527819,174.483104921,0.0
87.1276035760,174.947074750,0.0
911.848315745,176.769479791,0.0
181.626030492,177.730425339,0.0
667.902258231,177.958756619,0.0
964.318383768,178.275702006,0.0
771.689697805,180.696574263,0.0
460.434174018,180.138905096,0.0
368.164727329,180.179154413,0.0
719.032392984,180.570646667,0.0
821.810955457,182.107981321,0.0
74.4469434234,183.089519390,0.0
875.447150556,182.849658989,0.0
252.628638430,184.183889070,0.0
561.679559674,185.766576098,0.0
444.099039133,188.861861375,0.0
971.926166882,189.714703686,0.0
511.012439493,190.032064422,0.0
377.149119522,192.027312418,0.0
920.437660585,191.715043042,0.0
832.304340174,194.162234910,0.0
435.268431770,194.489798243,0.0
786.338266523,194.759299737,0.0
502.174915404,195.692484251,0.0
885.029989591,196.254753828,0.0
635.729529005,196.521323479,0.0
726.184147408,196.624109892,0.0
157.805979607,196.925804544,0.0
977.481350052,198.638605233,0.0
381.971576960,200.131312630,0.0
627.420526756,200.872113567,0.0
683.269153315,202.461544674,0.0
928.703678839,204.071985516,0.0
488.306168866,204.355379478,0.0
732.165137075,206.348916886,0.0
202.908166826,208.906075289,0.0
479.468748136,209.904064233,0.0
984.711695979,210.198762099,0.0
889.734328442,211.078640001,0.0
840.778747935,211.757204182,0.0
330.907267933,212.800757314,0.0
798.581894800,213.854095489,0.0
385.437017828,213.874671891,0.0
527.022243109,215.103264534,0.0
272.963750691,217.203649445,0.0
936.736595721,217.792991906,0.0
645.405194758,217.981762622,0.0
990.434507069,219.023168902,0.0
464.499102738,221.104618545,0.0
517.992036336,220.866715917,0.0
850.499366001,221.194738093,0.0
741.734013336,221.858218634,0.0
167.813431828,221.793918336,0.0
393.865043720,221.838684826,0.0
115.556156735,223.093294545,0.0
901.721060507,223.868578028,0.0
600.040112896,223.832257260,0.0
455.553605593,226.737149053,0.0
698.236306159,227.215726524,0.0
171.166040465,227.475755305,0.0
941.226690670,229.445013716,0.0
855.546839246,229.485134855,0.0
503.621010521,230.128932940,0.0
801.560180749,231.509768021,0.0
104.101625939,232.055571116,0.0
79.6975786884,233.474160625,0.0
943.680910853,234.866915868,0.0
178.061978745,235.179056761,0.0
494.966997027,235.607426802,0.0
908.614859236,236.504748622,0.0
749.750254845,236.738492314,0.0
399.778666259,238.896624639,0.0
862.530083990,238.781804956,0.0
181.466987652,240.763106912,0.0
808.985238133,242.957405606,0.0
660.300256344,243.187577890,0.0
225.444024993,243.309113635,0.0
476.965225405,244.432748827,0.0
