5.97099659101,1.42146122488,0
1.29458256591,0,0
13.9837603051,4.48182369045,0
9.44659451164,12.3305270248,0
8.64396299224,4.48182369045,0
5.98096970506,1.42146122488,0
13.5145771147,12.3305270248,0
28.6454383504,1.42146122488,0
27.9201323617,1.42146122488,0
11.8596775023,8.25202133283,0
10.8968898886,0,0
12.9731417275,4.48182369045,0
6.55092587680,1.42146122488,0
9.19338601671,8.25202133283,0
10.2446392827,4.48182369045,0
32.7116364271,0,0
9.91156561039,0,0
6.82343922615,1.42146122488,0
10.5740177863,16.5232791537,0
21.8770077627,0,0
38.2315674382,36.9298077811,0
28.7503247375,0,0
15.7719118959,8.25202133283,0
6.55856395011,1.42146122488,0
13.8746796795,0,0
13.5930350346,0,0
9.21899652294,4.48182369045,0
36.1755554217,28.9945866354,0
11.0595057287,4.48182369045,0
8.97598587937,8.25202133283,0
6.87474709607,1.42146122488,0
12.6719882814,1.42146122488,0
23.2938543253,4.48182369045,0
13.8142373013,0,0
9.4319239753,16.5232791537,0
6.60404720202,1.42146122488,0
8.79258643206,8.25202133283,0
7.51449629033,1.42146122488,0
11.1938588372,4.48182369045,0
46.5726582661,16.5232791537,0
25.4827811708,4.48182369045,0
28.1417754833,20.7299533643,0
7.21063911798,1.42146122488,0
13.5959127141,0,22.7644691705
5.8788545187,1.42146122488,0
9.66195244977,0.408131681676,0
18.1242006094,6.31028967067,0
9.52256593700,0,0
5.98736956369,1.42146122488,0
11.4232798313,12.3305270248,0
31.9522514020,4.48182369045,0
9.52860680984,6.31028967067,0
7.25457443960,1.42146122488,0
35.9309725516,28.9945866354,0
8.67371033784,0,0
13.4284947428,0,0
25.5483842872,4.48182369045,0
21.8886522629,0,0
7.46628681025,1.42146122488,0
12.2597530360,2.82368596176,0
9.04515330826,4.48182369045,0
6.33451935787,1.42146122488,0
6.23287000489,1.42146122488,0
9.83673680473,1.42146122488,0
9.40035345006,0,0
7.10094274315,1.42146122488,0
12.8710046097,0,0
12.8892442565,4.48182369045,0
6.04511982380,1.42146122488,0
9.37211708570,0,0
11.3170627544,0,0
20.2317510084,0,0
7.13619158809,1.42146122488,0
14.2240651509,12.3305270248,0
6.99310217413,1.42146122488,0
11.6046359600,4.48182369045,0
24.7520894205,10.2679028594,0
2.82598490196,1.42146122488,0
6.35850854834,1.42146122488,0
6.75573795617,1.42146122488,0
11.1502412523,0,0
21.7594694891,0,0
9.74524244018,4.48182369045,0
12.7239412508,4.48182369045,0
6.97350706847,1.42146122488,0
3.77929573825,0,0
12.1422873149,4.48182369045,0
10.5966789047,0,0
20.2297505948,0,0
5.88061731277,1.42146122488,0
33.1549852865,0,0
27.3892155547,0,0
6.84418946796,1.42146122488,0
7.33735153940,1.42146122488,0
9.74727076274,4.48182369045,0
6.00765793307,1.42146122488,0
24.7086603375,22.8205741269,0
9.90277058915,1.42146122488,0
14.6249598968,1.42146122488,0
11.2532173531,16.5232791537,0
9.50681074881,0,0
6.55189074808,1.42146122488,0
13.1140157972,4.48182369045,0
20.2341126350,0,0
9.90187180687,1.42146122488,0
8.86595366691,0,0
6.67781603885,1.42146122488,0
9.65665783151,0,0
9.69996469498,1.42146122488,0
6.42428874813,0,0
6.30362131418,1.42146122488,0
14.6644247218,1.42146122488,0
12.5680281475,4.48182369045,0
13.0410199910,12.3305270248,0
9.39553683324,12.3305270248,0
9.21113174854,0,0
10.1668988829,12.3305270248,0
6.79808412443,1.42146122488,0
9.96983879069,0,0
20.2362677458,0,0
7.94442406534,0,0
6.05863514788,1.42146122488,0
9.73510343937,1.42146122488,0
6.34862610801,0,0
13.8450423724,10.2679028594,0
6.36479982815,0,0
6.91451675251,1.42146122488,0
12.9517290345,12.3305270248,0
20.2340681688,0,0
9.85153250704,1.42146122488,0
6.97463060631,1.42146122488,0
12.7485192410,1.42146122488,0
6.16213252811,0,0
9.94837501303,12.3305270248,0
6.99531146507,1.42146122488,0
11.0369762237,0,0
6.59993712371,1.42146122488,0
27.3846307382,0,0
